row_id,id,text,document_id,location_id,sentence_id,title,forename,surname,pubyear,gender,text_sentence,text_location,lat,lon,Fiction/Non fiction,Genre 1,Genre 2,2nd Author - FN,2nd Author - SN,2nd Author - Gen,location_focus,sentiment,sentiment_score,refined_sentiment,final_sentiment
40123,145155,St Cecilia's Hall,159,13877,145155,Traditions of Edinburgh, Robert,Chambers,1824-01-01,m,"When the overtures and quartets of Haydn first found their way into this country, I well remember with what coldness the former were received by most of the grave Handelians, while at the theatres they gave delight. The old concert gentlemen said that his compositions wanted the solidity and full harmony of Handel and Corelli ; and when the celebrated leader — the elder Cramer — visited St Cecilia's Hall, and played a spirited charming overture of Haydn's, an old amateur next to whom I was seated asked me, "" Whase music is that, now?"" "" Haydn's, sii-,"" said I. "" Poor newfangled stuff,"" he replied ; "" I hope I shall never hear it again ! "" Many years have since rolled away, and rnark what some among us now say : — A friend calling lately on an old lady much in the fashionable circle of society, heard her give directions to the pianist who was teaching her nieces to bring them some new and fashionable pieces of music, but no more of the unfashionable compositions of Haydn ! Alas for those ladies whose taste in music is regulated by fashion, and who do not know that the music of Haydn is the admiration and delight of all the real lovers and judges of the art in Europe !
    ",St Cecilia's Hall,55.948882,-3.186487,fiction,adventure,historical fiction,0,0,0,TRUE,Positive,0.1,Neutral,Neutral
40198,145235,High Street,159,205,145235,Traditions of Edinburgh, Robert,Chambers,1824-01-01,m,"Lady Maxwell's daughters were the wildest romps imaginable. An old gentleman, who was their relation, told me that the first time he saw these beautiful girls was in the High Street, where INIiss Jane, afterwards Duchess of Gordon, was riding upon a sow, which Miss Eglintoune thumped lustily behind with a stick. It must be understood that, sixty years since, vagrant swine went as commonly about the streets of Edinburgh as dogs do in our own day, and were more generally fondled as pets by the children of the last generation.* It may, however, be remarked, that the sows upon which the Duchess of Gordon and her witty sister rode, when children, were not the common vagrants of the High Street, but belonged to Peter Ramsay, of the inn in St Mary's Wynd, and were among the last that were permitted to roam abroad.
    ",High Street,55.9501,-3.1882,fiction,adventure,historical fiction,0,0,0,TRUE,Positive,0.2,Neutral,Neutral
40201,145236,High Street,159,205,145236,Traditions of Edinburgh, Robert,Chambers,1824-01-01,m,"An old gentleman, who was their relation, told me that the first time he saw these beautiful girls was in the High Street, where INIiss Jane, afterwards Duchess of Gordon, was riding upon a sow, which Miss Eglintoune thumped lustily behind with a stick. It must be understood that, sixty years since, vagrant swine went as commonly about the streets of Edinburgh as dogs do in our own day, and were more generally fondled as pets by the children of the last generation.* It may, however, be remarked, that the sows upon which the Duchess of Gordon and her witty sister rode, when children, were not the common vagrants of the High Street, but belonged to Peter Ramsay, of the inn in St Mary's Wynd, and were among the last that were permitted to roam abroad. The two romps used to watch the animals as they were let loose in the forenoon from the stable-yard ^ where they lived among the horse-litter), and get upon their backs the moment they issued from the close.
    ",High Street,55.9501,-3.1882,fiction,adventure,historical fiction,0,0,0,TRUE,Positive,0.1,Neutral,Neutral
40312,145296,Holyrood,159,185,145296,Traditions of Edinburgh, Robert,Chambers,1824-01-01,m,"Thb Canongate, which takes its name from the Augustine canons of Holyrood (who were permitted to build it by the charter of David I. in 1128, and afterwards ruled it as a burgh of regality), was formerly the court end of the town. As the main avenue from the palace into the city, it has borne upon its pavement the burden of all that was beautiful, all that was gallant, all that has become historically interesting, in Scotland, for the last six or seven hundred years.
    ",Holyrood,55.9498473,-3.183502,fiction,adventure,historical fiction,0,0,0,TRUE,Positive,0.3,Positive,Positive
40480,145450,Leith,159,212,145450,Traditions of Edinburgh, Robert,Chambers,1824-01-01,m,"Streets shall be extended to the east, regular and beautiful, as far as the Frigate Whins ; and Portobello* shall be a lodge for the captors of tea and brandy. The city shall be joined to Leith on the north, and a procession of wise masons shall there lay the foundations of a spacious harbour. Pequin or Nanquin shall not be able to compare with Edinburgh for magnificence.
    ",Leith,55.9757865,-3.1680197,fiction,adventure,historical fiction,0,0,0,TRUE,Positive,0.4,Positive,Positive
40648,145590,New Town,159,210,145590,Traditions of Edinburgh, Robert,Chambers,1824-01-01,m,"It w-as a slight rising ground immediately above the site of the toll, and on the west side of the road, being- now partly enclosed by the precincts of a villa, where the beautiful Duchess of Gordon once lived. The greater part of the Gallow-Lee now exists in the shape of mortar in the walls of the houses of the New Town. At the time when that elegant city was built, the proprietor of this redoubtable piece of ground, finding it composed of excellent sand, sold it all away to the builders, to be converted into mortar, so that it soon, from a rising ground, became a deep hollow.
    ",New Town,55.9583198,-3.1992422,fiction,adventure,historical fiction,0,0,0,TRUE,Positive,0.3,Positive,Positive
40944,148903,Dalmeny,162,2246,148903,"The life of Joseph Hodges Choate, vol. 2", Joseph Hodges,Choate,1/1/1920,m,"bery lives like a prince, and Dalmeny looking out upon the Firth of Forth, and within a stone's throw of it, is most charmingly situated. Then close by, right at the edge of the water is his old 13th Century Castle where he sleeps and I guess spends most of his time here.
    ",Dalmeny,55.9820556,-3.3744684,,,,,,,TRUE,Positive,0.3,Positive,Positive
40947,148904,Firth of Forth,162,189,148904,"The life of Joseph Hodges Choate, vol. 2", Joseph Hodges,Choate,1/1/1920,m,"bery lives like a prince, and Dalmeny looking out upon the Firth of Forth, and within a stone's throw of it, is most charmingly situated. Then close by, right at the edge of the water is his old 13th Century Castle where he sleeps and I guess spends most of his time here.
    ",Firth of Forth,56.058,-3.0198,,,,,,,TRUE,Positive,0.3,Positive,Positive
40968,149067,Stockbridge,162,526,149067,"The life of Joseph Hodges Choate, vol. 2", Joseph Hodges,Choate,1/1/1920,m,"They are splendid people both of them — far and away in advance of the Smart Set, and know how to make their friends welcome. It is a charming old house about as large as our own house at Stockbridge so that they can have but few at a time. But Count and Countess Hayos and their daughter Camilla, the 'baby' as they call her, were there and we found them
    ",Stockbridge,55.957963,-3.2094115,,,,,,,TRUE,Positive,0.4,Positive,Positive
41061,149651,Stockbridge,162,526,149651,"The life of Joseph Hodges Choate, vol. 2", Joseph Hodges,Choate,1/1/1920,m,"He was buried at Stockbridge in the beautiful family burying-place adjoining the old cemetery, where are the graves of two of his children.
    ",Stockbridge,55.957963,-3.2094115,,,,,,,TRUE,Positive,0.5,Positive,Positive
41140,149779,George Square,164,3621,149779,Memorials of his time, Henry,Cockburn,1856-01-01,m,"Every thing of the kind was meant to be annihilated by the erection (about 1784) of the handsome apart ments in George Street. Yet even against these, the new part of the old town made a gallant struggle, and in my youth the whole fashionable dancing, as indeed the fashionable everything, clung to George Square; where (in Buccleuch Place, close by the south-eastern corner of the square) most beautiful rooms were erected, which, for several years, threw the New Town piece of presumption entirely into the shade, And here were the last remains of the ball-room discipline of the preceding age. Martinet dowagers and venerable beaux acted as masters and mistresses of ceremonies, and made all the pre liminary arrangements.
    ",George Square,55.943878,-3.190096,,,,,,,TRUE,Positive,0.3,Positive,Positive
41142,149780,Buccleuch Place,164,8657,149780,Memorials of his time, Henry,Cockburn,1856-01-01,m,"Every thing of the kind was meant to be annihilated by the erection (about 1784) of the handsome apart ments in George Street. Yet even against these, the new part of the old town made a gallant struggle, and in my youth the whole fashionable dancing, as indeed the fashionable everything, clung to George Square; where (in Buccleuch Place, close by the south-eastern corner of the square) most beautiful rooms were erected, which, for several years, threw the New Town piece of presumption entirely into the shade, And here were the last remains of the ball-room discipline of the preceding age. Martinet dowagers and venerable beaux acted as masters and mistresses of ceremonies, and made all the pre liminary arrangements.
    ",Buccleuch Place,55.9429,-3.1865,,,,,,,TRUE,Positive,0.3,Positive,Positive
41144,149781,New Town,164,210,149781,Memorials of his time, Henry,Cockburn,1856-01-01,m,"Every thing of the kind was meant to be annihilated by the erection (about 1784) of the handsome apart ments in George Street. Yet even against these, the new part of the old town made a gallant struggle, and in my youth the whole fashionable dancing, as indeed the fashionable everything, clung to George Square; where (in Buccleuch Place, close by the south-eastern corner of the square) most beautiful rooms were erected, which, for several years, threw the New Town piece of presumption entirely into the shade, And here were the last remains of the ball-room discipline of the preceding age. Martinet dowagers and venerable beaux acted as masters and mistresses of ceremonies, and made all the pre liminary arrangements.
    ",New Town,55.9583198,-3.1992422,,,,,,,TRUE,Positive,0.3,Positive,Positive
